,n_edges,n_edges,n_edges,n_edges,total_length,total_length,total_length,total_length,density,density,density,density
,mean,std,min,max,mean,std,min,max,mean,std,min,max
graph_type,,,,,,,,,,,,
Fungal,51.0,1.8257418583505534,49,53,14.444675247735406,1.8112803753167375,12.851174684621027,17.02105115608189,0.3333333333333333,0.01193295332255265,0.3202614379084967,0.3464052287581699
Gabriel,27.0,3.7416573867739413,23,32,5.652831541618334,0.9540151782032328,4.968192926673333,7.065662856611417,0.17647058823529413,0.02445527703773817,0.1503267973856209,0.20915032679738563
Gamma,4.5,1.7320508075688774,2,6,0.4972147020202741,0.2601616332060392,0.1488907825585913,0.7611269638072194,0.029411764705882353,0.011320593513522072,0.013071895424836602,0.0392156862745098
MST,17.0,0.0,17,17,2.7738420032621085,0.1329955189061447,2.583408248343974,2.8850928135906324,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
RNG,18.25,1.2583057392117913,17,20,3.1034454182589375,0.3939348896030909,2.7200753117856573,3.566342000254726,0.11928104575163398,0.008224220517724135,0.1111111111111111,0.13071895424836602
Unit disk,42.25,7.88986691902975,35,53,8.717625717764822,1.7326845054757476,7.019143465830755,10.93656073777583,0.2761437908496732,0.05156775764071732,0.22875816993464052,0.3464052287581699
